state,date,inpatient_beds_used_covid
CA,2021/08/05,5709
WI,2022/01/10,2452
OR,2021/07/16,186
WI,2021/11/14,1201
VA,2021/07/18,287
ID,2021/12/31,247
IL,2021/07/21,685
ME,2021/10/19,218
MI,2022/01/23,4242
CO,2021/07/02,345
MT,2021/10/06,476
MI,2021/08/13,907
NE,2022/01/16,672
MN,2021/11/01,1094
TX,2021/07/18,3437
SD,2022/02/09,322
CO,2022/01/31,1413
MT,2021/09/25,434
KS,2021/09/06,746
AK,2022/01/12,119
VA,2021/10/26,1228
PA,2021/10/11,3474
PR,2021/10/09,121
ND,2021/08/31,192
OR,2021/10/17,656
UT,2021/07/17,292
MA,2021/07/17,119
DE,2021/07/29,64
MD,2021/12/01,955
MI,2021/09/08,1415
DE,2021/11/12,168
SC,2021/11/05,508
MI,2021/07/11,264
CT,2021/10/21,246
PA,2021/09/11,2555
UT,2021/10/23,537
MA,2021/11/22,643
IA,2021/12/27,722
MD,2021/08/18,814
OH,2021/07/06,519
IA,2021/08/16,486
TX,2021/10/18,5617
PR,2021/08/14,434
WY,2021/06/16,43
MD,2022/01/20,3084
TN,2021/09/13,3810
UT,2022/02/16,490
VA,2021/07/23,407
GA,2021/10/17,2157
SD,2022/01/18,384
FL,2021/11/25,1255
MN,2021/06/30,151
DE,2021/07/03,22
WI,2021/11/09,1154
CO,2021/11/04,1419
WI,2022/01/30,1792
PA,2022/02/15,2796
WI,2022/01/04,2141
HI,2022/02/05,281
NJ,2021/11/23,906
NH,2021/11/10,231
ID,2021/11/17,349
LA,2021/07/20,790
WI,2022/01/23,2094
CO,2022/01/18,1799
ID,2021/09/10,656
NH,2021/12/06,441
DC,2021/10/23,85
MS,2021/11/07,216
RI,2022/01/29,291
NE,2021/12/19,523
MT,2021/09/17,377
ID,2022/02/11,462
PA,2021/10/30,3151
AZ,2021/11/29,2744
ID,2022/02/02,599
VA,2021/10/22,1312
IA,2022/01/15,997
MN,2021/11/19,1527
LA,2021/07/12,433
WI,2021/11/29,1563
KS,2022/01/31,1180
VA,2021/07/28,433
NH,2021/10/14,143
AL,2021/10/08,1114
MN,2021/10/11,1089
CO,2021/12/21,1115
OR,2022/02/09,1220
IA,2021/08/11,451
WI,2021/09/15,1121
ME,2021/07/04,32
MD,2021/07/25,337
NY,2022/01/27,8833
MT,2021/09/24,431
ND,2021/07/16,33
NJ,2021/07/28,506
SD,2021/12/30,238
NE,2021/11/15,496
IA,2021/12/24,741
MO,2021/08/24,2395
AL,2022/02/10,2314
GA,2021/07/13,901
NH,2021/11/22,348
ID,2021/12/14,302
GA,2021/10/11,2740
OR,2021/10/02,871
NM,2021/08/03,205
KY,2021/12/17,1316
LA,2021/10/31,239
MA,2021/08/27,495
CO,2021/09/26,1003
MS,2021/07/01,196
IL,2021/11/24,2037
LA,2021/08/30,2281
ID,2021/12/06,315
PA,2021/12/11,4953
RI,2022/01/12,502
TN,2022/02/14,2503
NM,2021/10/06,369
AR,2022/01/18,1508
ND,2021/09/10,204
MS,2021/07/05,225
MT,2021/10/09,500
VT,2021/07/09,5
GA,2021/09/11,5890
DC,2021/12/09,128
WI,2021/11/01,982
AK,2021/09/29,215
VI,2021/11/28,2
AR,2021/10/29,428
ID,2021/09/14,674
VA,2021/08/18,1298
TN,2021/12/23,1277
OH,2022/01/01,6193
RI,2021/11/20,106
OK,2021/12/02,641
OR,2021/11/17,518
NE,2021/12/28,514
HI,2022/02/12,201
HI,2021/09/17,341
CO,2021/08/29,874
ME,2021/11/02,225
NV,2021/09/09,1151
DE,2021/12/05,296
WV,2022/01/08,819
TN,2021/07/12,328
TN,2021/08/05,1577
MS,2022/01/10,1298
WA,2021/10/27,1354
SC,2021/11/23,413
AS,2021/11/02,0
UT,2021/09/10,537
MD,2022/01/17,3368
DE,2021/09/08,295
TX,2021/08/16,12904
AL,2021/12/07,478
IA,2021/07/11,173
OH,2021/12/10,4844
CO,2021/08/04,461
VI,2021/08/03,27
FL,2021/07/28,9378
WY,2021/11/30,120
LA,2022/02/11,1070
TX,2022/01/15,13329
DE,2021/08/20,189
MD,2021/09/02,1025
MN,2021/10/13,1098
NJ,2021/08/02,608
DE,2021/11/27,215
IN,2022/02/08,2063
NM,2022/01/05,595
NM,2022/01/14,678
NJ,2021/11/26,916
OH,2022/01/20,6212
AS,2022/02/15,0
LA,2021/12/23,292
UT,2022/02/11,645
AK,2021/11/14,156
MS,2021/09/19,959
HI,2022/01/22,414
LA,2022/01/11,1820
VI,2021/12/20,1
VA,2021/08/25,1506
IN,2021/11/27,2005
NE,2021/08/13,268
IL,2021/11/14,1641
CA,2021/09/12,7298
SD,2021/11/26,241
MO,2021/11/25,1254
AL,2021/10/06,1243
WV,2021/11/16,550
PA,2021/07/14,479
OR,2021/12/12,519
VA,2021/12/13,1367
MN,2022/02/15,926
TX,2021/09/21,12256
MS,2021/11/27,234
MT,2021/09/22,439
PA,2021/11/07,2943
PA,2022/01/13,8198
LA,2021/09/28,831
TN,2021/09/08,3980
NH,2021/10/28,183
WA,2022/01/15,2371
OR,2021/10/15,676
TN,2021/12/26,1303
LA,2021/11/20,195
UT,2021/08/10,384
TX,2021/12/19,3663
KS,2021/07/09,192
HI,2021/08/02,149
AL,2021/11/14,429
TN,2021/09/17,3648
OH,2021/11/29,4193
NJ,2021/11/25,887
HI,2022/01/03,214
AZ,2021/07/20,812
HI,2021/10/01,208
OH,2021/09/15,3990
WI,2021/08/22,812
NJ,2021/12/07,1432
CT,2021/10/19,256
TX,2021/07/20,4076
VT,2022/01/01,68
MA,2022/01/27,2321
HI,2021/10/09,170
MS,2021/09/11,1314
CT,2021/09/18,358
MO,2021/08/25,2384
AL,2021/11/04,513
NE,2021/07/18,102
AS,2021/09/30,0
OR,2021/10/08,791
TX,2022/02/12,8359
TX,2021/07/25,5096
TN,2022/01/25,3632
RI,2021/11/30,152
VI,2021/10/01,10
FL,2021/10/21,2523
CO,2021/10/17,1151
WY,2021/11/17,148
NC,2021/12/18,2033
HI,2021/12/04,48
LA,2021/10/04,602
KY,2021/12/18,1326
TX,2021/06/29,1917
MO,2021/11/22,1185
RI,2021/08/01,39
NJ,2021/08/29,1085
VT,2021/05/02,20
GA,2022/01/13,6130
WV,2021/08/20,502
VT,2021/08/21,26
KS,2021/08/12,672
NC,2021/09/29,2912
ID,2021/09/05,580
GA,2021/09/26,4067
AK,2021/10/05,186
MI,2021/08/23,1159
AZ,2021/11/20,2433
VI,2021/06/18,1
ND,2022/02/16,202
UT,2021/10/22,222
FL,2021/07/13,3549
IL,2021/07/17,562
TN,2021/10/06,2192
IN,2021/08/05,1009
NH,2021/09/16,120
PA,2021/08/06,906
MD,2021/12/26,1928
TN,2021/08/15,2378
DC,2021/12/08,147
CA,2021/11/23,3428
NV,2021/10/29,637
ND,2021/08/26,143
ID,2021/11/01,459
AZ,2021/11/26,2611
KS,2021/10/10,528
ME,2021/10/05,181
MS,2022/01/02,761
NH,2021/07/05,13
DE,2022/01/10,749
CA,2021/08/26,8783
FL,2021/08/09,15341
KY,2022/01/07,2005
MS,2021/08/22,1795
HI,2021/11/03,80
DE,2021/09/19,260
DE,2021/11/01,178
IN,2021/07/24,558
DC,2022/01/06,863
NM,2021/10/27,447
AK,2022/02/12,113
OK,2021/11/27,574
NH,2021/07/29,35
DC,2021/08/05,70
HI,2021/08/14,315
NH,2022/01/20,414
VT,2021/10/24,40
VT,2021/08/07,15
NV,2021/12/24,693
WV,2021/11/22,562
KS,2021/10/29,453
NJ,2021/08/18,972
VA,2021/12/01,1061
MI,2022/01/06,4611
MA,2021/11/16,594
MN,2021/08/30,673
GA,2022/01/21,5842
NM,2021/11/08,536
MN,2021/09/14,816
MS,2021/11/11,214
SD,2022/02/08,316
IN,2021/08/28,2098
CO,2022/01/30,1445
CO,2021/08/01,441
DC,2021/10/28,73
NM,2021/10/08,379
OR,2021/07/12,158
NC,2021/12/17,2058
FL,2021/08/28,15755
DC,2021/07/21,59
MN,2021/12/30,1434
AR,2022/01/11,1170
UT,2021/09/04,502
CO,2022/02/07,1186
AR,2022/02/13,1145
ME,2021/11/27,347
NJ,2021/10/05,1090
ME,2021/09/16,197
OH,2021/08/23,2382
IL,2021/07/28,935
CT,2022/01/20,1807
ID,2021/12/13,304
IN,2021/09/25,2120
OH,2021/09/18,3942
ND,2021/12/15,252
NV,2021/07/02,477
ID,2021/08/07,249
NH,2021/09/01,121
SC,2021/07/31,711
MO,2021/08/09,2276
FL,2021/09/25,6712
ND,2021/07/19,33
MI,2021/07/08,269
VA,2021/11/04,989
MN,2021/08/03,318
OH,2021/10/13,3822
CO,2022/01/23,1753
CO,2021/10/30,1328
AK,2022/02/02,186
MI,2021/08/01,441
VT,2021/08/29,32
TN,2022/01/17,3273
PR,2021/12/27,196
PR,2021/10/01,155
VI,2021/07/13,11
IN,2021/10/07,1795
DE,2021/11/28,242
WY,2021/12/07,115
MN,2021/12/05,1738
AR,2022/01/04,864
OK,2021/09/21,1319
VA,2021/11/24,945
SD,2021/11/18,232
PR,2022/01/16,1007
DE,2021/09/14,284
ND,2022/01/10,245
MI,2021/07/26,383
MD,2021/07/03,254
NJ,2021/07/15,332
FL,2021/09/23,7433
IA,2021/12/19,796
VI,2021/08/28,16
AR,2021/10/30,420
IN,2021/08/24,1946
KS,2021/10/24,446
NC,2021/07/08,459
KY,2021/11/06,749
VT,2021/07/02,4
CT,2021/08/17,399
OR,2021/07/21,216
NM,2022/02/02,739
IL,2021/12/01,2563
UT,2021/12/06,506
IL,2021/11/26,2076
DC,2021/11/14,62
MD,2021/07/07,295
AZ,2021/09/29,1790
SC,2021/11/24,387
WY,2022/01/09,69
WI,2021/12/22,1782
PR,2021/08/25,534
NY,2021/11/05,2204
ME,2021/12/03,340
ND,2022/01/14,266
AK,2021/10/04,196
KS,2022/02/13,670
MD,2021/09/17,1029
UT,2022/01/21,841
NC,2021/10/16,2045
MO,2021/10/02,1433
ME,2021/12/04,344
VT,2021/08/12,26
VA,2021/10/07,1705
OR,2022/01/09,788
WI,2022/02/06,1381
CA,2021/11/15,3763
TX,2021/12/16,3685
ND,2021/10/31,265
TX,2021/11/16,3386
SC,2021/08/28,2250
SC,2021/07/30,686
AR,2021/07/07,470
WI,2021/11/19,1393
CO,2021/08/03,454
UT,2021/11/30,528
FL,2021/10/04,4584
MI,2022/01/22,4264
MS,2021/12/23,329
GA,2022/02/08,4023
DE,2021/10/05,265
MT,2021/08/04,136
UT,2021/09/14,555
WV,2021/12/10,622
IN,2021/09/01,2301
NV,2021/06/30,423
MD,2022/01/12,3816
FL,2021/08/18,17380
MS,2021/11/26,217
PR,2021/07/22,101
FL,2021/11/23,1428
NH,2021/09/22,146
NY,2021/07/18,756
OK,2021/07/10,310
AL,2021/12/17,486
NC,2021/12/27,2347
GA,2021/10/05,3138
ID,2022/01/28,585
OK,2021/10/12,845
DE,2021/08/03,64
WY,2021/09/02,206
ND,2022/01/27,327
NH,2021/12/25,412
IL,2021/10/16,1411
HI,2022/01/17,387
NH,2021/11/29,400
WI,2022/02/11,1164
RI,2021/09/10,119
PA,2022/01/02,6398
WV,2021/12/11,615
NY,2021/11/21,2820
AZ,2021/09/18,1909
WV,2022/02/10,1029
SC,2021/09/25,2126
TX,2022/01/06,10179
CA,2021/12/04,3496
MO,2021/10/03,1381
VA,2021/10/21,1283
TX,2021/08/30,14723
MN,2021/09/04,701
AZ,2021/09/05,2075
RI,2021/11/10,91
ID,2021/11/19,319
MO,2021/08/10,2329
AL,2021/07/10,382
SD,2021/10/02,211
AZ,2021/12/29,2401
MN,2021/10/31,1044
AK,2021/09/06,189
SD,2021/10/19,198
NE,2021/10/08,417
ID,2022/01/21,517
WI,2021/12/15,1828
MD,2022/01/02,3075
TN,2021/08/24,3120
ME,2022/01/06,411
ND,2022/02/05,283
VI,2021/09/22,6
OR,2022/01/23,1187
VT,2022/02/13,78
KS,2021/12/13,755
WY,2021/08/24,171
CT,2021/07/24,134
CO,2021/07/16,329
OH,2021/07/29,1002
OR,2021/10/21,663
WV,2022/02/05,1176
KS,2021/12/14,781
NE,2021/12/10,640
WY,2021/09/26,215
SD,2021/09/07,209
RI,2021/12/05,191
NM,2021/10/25,416
OK,2022/02/12,1389
DC,2021/09/03,126
AK,2021/05/14,31
NM,2021/10/26,428
VT,2021/10/15,44
KY,2021/12/25,1243
LA,2021/09/04,1914
AK,2021/10/18,213
DC,2022/01/16,820
WY,2022/02/08,126
NJ,2021/10/03,1138
SC,2021/08/19,1952
AR,2022/01/26,1850
MN,2022/02/01,1489
FL,2021/11/03,1827
IL,2021/08/18,1994
ME,2022/01/13,486
NH,2021/09/30,143
IL,2021/09/24,1948
WA,2021/11/06,1172
CO,2021/10/29,1324
OH,2021/12/15,5128
NH,2021/10/25,211
OH,2021/10/23,3112
WV,2021/07/15,89
SD,2021/12/02,246
IL,2021/12/13,3507
NC,2022/01/13,4917
SC,2021/09/23,2251
AK,2021/12/03,79
IN,2022/01/08,3288
WV,2022/02/15,934
CA,2021/09/15,7000
DE,2021/11/19,174
IL,2021/07/23,726
MA,2021/10/25,468
OH,2021/07/03,594
OR,2021/08/18,915
AZ,2021/07/06,557
NV,2021/08/01,1198
NE,2021/07/20,119
WI,2021/08/14,643
LA,2021/09/20,1131
ME,2022/02/12,347
MS,2021/11/21,196
UT,2022/01/14,732
WV,2021/10/11,931
DE,2021/12/24,419
NH,2021/12/05,443
ID,2021/07/14,123
LA,2021/09/09,1577
NE,2021/07/04,49
MS,2021/11/01,266
NV,2022/01/11,1683
AL,2021/07/11,353
PR,2021/07/31,173
NM,2021/08/06,235
DE,2021/09/27,249
KS,2021/06/30,160
WA,2021/07/05,451
NM,2021/11/06,510
KY,2021/07/13,249
NC,2021/10/30,1297
FL,2021/11/15,1363
MS,2021/09/30,644
MT,2021/11/01,393
IA,2022/02/14,478
NC,2022/02/07,4279
MS,2021/11/13,213
CT,2021/08/25,433
SC,2021/07/26,450
CO,2021/10/27,1286
KS,2022/01/26,1297
VI,2021/09/12,6
LA,2022/01/30,1658
MI,2022/01/05,4561
NM,2022/01/22,749
NE,2021/12/02,575
NJ,2021/07/14,347
FL,2021/07/31,10817
KS,2021/09/26,630
OK,2021/07/28,820
PA,2021/07/20,519
OK,2021/10/13,839
VT,2021/10/10,33
NV,2021/11/04,713
VI,2022/01/29,25
MN,2022/02/10,1172
MT,2021/10/04,439
DE,2021/12/16,369
NV,2022/02/06,1373
PR,2022/01/06,720
AR,2021/09/09,1178
CA,2021/12/12,3843
AS,2022/01/16,0
AR,2021/12/31,704
LA,2021/08/26,2448
MS,2021/09/21,893
LA,2021/11/10,218
OH,2022/01/10,7250
MO,2021/10/18,1113
KS,2021/08/21,767
TX,2021/10/29,4126
GA,2021/11/18,1149
NY,2021/12/06,3884
IN,2022/01/11,3413
KS,2021/12/31,935
WA,2021/12/18,825
FL,2021/07/12,3344
OR,2021/09/17,1123
IN,2021/07/03,339
WA,2022/02/02,2203
NE,2022/02/15,466
NM,2021/09/12,433
CA,2021/11/13,3806
UT,2021/11/20,514
NV,2021/07/19,932
CO,2021/12/17,1244
MD,2021/09/29,1009
LA,2021/10/13,433
NH,2021/07/14,15
IL,2021/12/21,3935
GA,2021/12/02,1223
MS,2021/08/08,1435
UT,2021/08/27,486
OK,2021/11/02,546
IL,2022/01/18,6471
ND,2022/02/10,126
GA,2021/09/07,6464
AL,2021/10/25,692
SC,2021/11/22,434
IA,2022/01/04,803
ND,2021/07/09,36
IA,2021/07/10,190
GA,2021/10/07,3006
HI,2021/10/20,96
AS,2021/11/07,0
AL,2021/09/12,2775
NV,2021/07/11,697
MI,2021/12/27,3857
ID,2021/11/09,389
NH,2021/11/20,330
MA,2021/12/20,1311
HI,2021/08/19,373
UT,2021/07/08,236
DC,2021/08/11,95
MA,2021/11/24,669
ND,2021/07/04,29
VT,2022/01/26,118
IA,2021/07/01,175
MD,2021/10/15,901
GA,2021/08/01,2675
NM,2021/08/15,345
MD,2021/11/11,704
SC,2021/09/18,2400
RI,2022/01/24,407
MD,2022/01/09,3697
MN,2021/09/09,775
MO,2022/01/28,3616
FL,2021/08/19,17215
TX,2021/12/09,3670
GA,2022/02/01,5093
AZ,2021/11/19,2438
OR,2021/08/04,523
AZ,2021/12/01,2730
IL,2021/09/23,1985
NC,2021/10/18,1983
AK,2021/09/11,216
VI,2021/10/25,2
KS,2021/12/07,683
WY,2021/06/30,40
VI,2021/07/27,19
LA,2022/01/10,1737
RI,2022/01/31,285
RI,2021/09/14,102
VI,2022/02/08,14
MD,2021/08/28,890
AR,2021/10/31,404
CA,2021/07/17,2235
DC,2021/07/15,57
MD,2021/07/24,326
MI,2021/11/15,3245
RI,2021/12/16,256
IL,2021/10/02,1664
DC,2022/02/05,341
FL,2021/11/05,1668
MN,2022/01/01,1438
SC,2021/07/07,158
WY,2021/08/18,126
DE,2022/01/29,448
FL,2022/02/02,8428
AZ,2021/09/20,1923
VI,2021/12/24,2
OK,2021/11/15,499
PA,2021/09/27,3197
IN,2021/07/27,742
PA,2022/02/14,2846
CT,2022/01/13,2059
MD,2021/10/01,1046
KS,2021/07/02,138
WA,2021/07/10,472
AS,2021/10/17,0
NJ,2021/06/29,309
IA,2021/06/29,162
TN,2021/12/05,998
SD,2021/10/30,203
WV,2021/08/08,300
OH,2021/08/14,1785
CO,2022/01/09,1590
MA,2021/11/21,661
CA,2021/10/13,4102
ID,2021/09/13,678
WY,2021/11/21,145
NY,2022/01/26,9363
SC,2021/07/23,366
ID,2021/11/02,459
HI,2021/09/16,363
MI,2021/07/31,423
IL,2021/07/18,603
LA,2022/02/09,1182
PA,2022/02/04,4319
IN,2021/11/22,1729
TX,2022/01/04,8918
KY,2021/07/23,477
IA,2021/07/18,181
CO,2021/07/21,322
CT,2022/01/02,1582
IN,2021/10/09,1661
MT,2021/12/13,163
OR,2022/01/12,803
WY,2021/08/03,87
ME,2021/08/17,106
DE,2021/09/10,286
CO,2021/10/16,1131
VT,2021/11/02,53
NM,2021/08/20,407
MO,2021/10/20,1160
SD,2021/10/17,188
CO,2021/07/26,342
LA,2021/07/21,841
DE,2021/09/21,269
CA,2021/12/03,3556
TN,2021/12/22,1241
AK,2021/06/16,15
OK,2021/08/07,1218
KY,2021/11/30,1012
MT,2022/01/22,315
VI,2021/11/08,3
CT,2021/11/09,278
SC,2021/07/17,242
FL,2022/02/11,5920
CA,2021/08/12,7098
NM,2021/09/08,449
CO,2021/08/22,717
MD,2021/11/17,743
OK,2021/12/04,663
MS,2021/12/30,649
VA,2021/09/23,2060
MO,2021/12/26,2160
WY,2021/09/29,227
AL,2021/11/08,501
AS,2021/12/19,0
NM,2021/11/09,555
AK,2021/09/10,207
MT,2021/08/19,206
IA,2021/12/09,825
IA,2022/01/05,887
SD,2021/10/16,188
AZ,2021/08/09,1530
HI,2021/07/22,83
OH,2021/11/19,3405
WY,2021/12/26,67
WY,2021/09/17,200
OH,2021/11/12,2851
MS,2021/09/07,1466
ND,2021/11/09,261
GA,2021/06/30,610
MS,2021/11/12,225
NE,2021/09/13,425
SC,2021/08/16,1726
MT,2022/01/25,338
CT,2022/02/15,378
PR,2022/02/05,364
CA,2021/10/14,4006
MT,2021/08/27,260
CO,2022/01/12,1721
MT,2021/11/04,376
IA,2021/09/03,605
WI,2021/07/03,94
IA,2022/01/31,847
TN,2022/02/04,3328
MT,2021/10/14,498
SD,2021/09/11,183
MA,2021/11/14,530
MO,2021/07/25,1734
NE,2022/01/07,597
OK,2021/10/03,975
LA,2021/12/15,183
TN,2021/10/15,1675
GA,2021/06/28,612
MD,2021/08/29,923
NH,2021/09/25,149
NJ,2022/02/03,2604
DC,2021/10/26,80
PR,2021/08/05,252
CA,2022/02/12,8975
WY,2021/08/17,128
AZ,2021/07/30,1142
OR,2021/11/09,613
PR,2021/12/10,42
RI,2021/08/31,123
SD,2022/01/21,396
MN,2021/11/09,1288
TX,2021/08/11,11467
PR,2021/07/21,103
WY,2022/01/02,54
VT,2021/05/03,16
MI,2022/02/11,2428
MT,2021/08/05,149
MO,2021/11/14,985
PR,2021/07/11,54
GA,2021/10/19,2039
OR,2022/01/30,1266
IL,2021/09/06,2334
OR,2021/10/10,761
VT,2021/12/14,83
IA,2021/12/10,834
TN,2021/09/16,3681
AR,2021/08/25,1396
SD,2021/08/18,126
AR,2022/01/31,1721
MD,2021/09/06,1047
MT,2021/08/20,204
NJ,2021/11/04,704
WA,2022/01/13,2360
OH,2021/09/14,3850
NY,2021/10/11,2593
RI,2021/09/19,108
FL,2021/07/25,7693
UT,2021/10/04,585
ME,2021/11/25,335
WV,2021/09/23,1073
SC,2021/07/25,418
VI,2021/11/02,2
NC,2021/12/08,1913
MI,2021/07/12,277
ID,2021/08/31,548
ND,2021/06/28,29
PA,2022/01/01,6002
ID,2022/01/14,381
UT,2022/01/28,848
HI,2021/12/22,72
UT,2022/01/01,447
MD,2022/02/08,1309
TN,2021/11/28,926
PA,2022/01/27,5965
MN,2022/02/14,999
MO,2021/07/20,1640
AL,2021/07/02,1670
MO,2021/09/23,1738
GA,2021/10/24,1796
AR,2022/01/17,1433
AK,2021/07/19,64
IA,2021/07/08,186
OK,2021/12/03,655
VI,2022/01/03,8
KY,2022/02/02,2663
ND,2021/10/22,240
UT,2021/07/14,270
VT,2022/01/04,93
DE,2021/12/23,428
TN,2022/01/22,3454
NC,2021/11/16,1141
WY,2021/08/08,91
AZ,2021/11/10,2192
MA,2021/10/11,460
KY,2021/12/27,1405
KY,2021/10/19,1217
MO,2021/12/20,2050
NH,2021/09/28,152
KY,2022/02/09,2328
WI,2021/11/10,1188
DC,2021/11/11,63
ID,2022/01/19,494
RI,2021/07/08,80
ND,2021/11/10,268
RI,2021/11/29,162
NH,2021/09/15,126
MT,2021/08/10,171
VT,2022/01/23,109
AZ,2021/12/10,2863
IN,2021/09/22,2335
ID,2021/10/31,466
DC,2021/07/31,54
WY,2021/07/07,52
NH,2022/01/08,403
UT,2021/09/09,529
HI,2021/10/06,174
NY,2022/02/15,3949
AL,2022/01/22,2992
FL,2021/11/17,1404
SC,2021/07/04,114
MO,2022/02/14,2159
PA,2021/11/13,3025
MT,2021/06/29,53
KS,2021/09/02,785
NE,2021/07/28,144
MI,2021/08/14,866
OK,2021/08/21,1621
HI,2022/02/04,297
PA,2021/08/17,1516
GA,2021/10/30,1556
VT,2021/07/11,3
ME,2021/10/14,179
CO,2021/10/15,1138
WI,2021/08/09,540
LA,2021/11/19,203
CA,2021/10/12,4238
TX,2021/07/01,1988
WY,2021/08/28,188
VI,2021/09/20,5
WI,2021/09/09,1178
OH,2021/08/08,1373
MO,2021/07/18,1497
TN,2021/12/04,945
CT,2021/08/30,415
IA,2021/12/16,840
AZ,2022/01/10,3035
IA,2021/07/29,249
AZ,2021/10/15,1682
MS,2022/01/29,1544
NE,2021/12/09,645
NY,2021/09/13,2958
OR,2021/08/08,691
AK,2021/11/24,95
IA,2021/12/05,728
AS,2021/12/18,0
MT,2021/10/28,448
VT,2021/07/20,3
AL,2021/12/26,651
NC,2022/01/06,3838
NM,2022/02/09,610
NH,2021/10/06,135
LA,2021/09/18,1170
IN,2022/01/29,2675
LA,2021/08/13,2646
TX,2021/12/27,5056
MO,2021/07/31,2074
KY,2022/01/05,1959
SC,2021/12/04,423
VA,2021/12/30,2326
SC,2021/07/28,583
MS,2021/08/27,1717
ND,2021/08/24,124
AR,2021/08/29,1286
NM,2021/12/17,676
CA,2021/08/27,8707
ND,2022/01/21,307
WI,2021/07/14,126
FL,2021/07/30,10315
AS,2021/11/21,0
WY,2021/07/13,48
KS,2021/07/22,370
NY,2021/11/07,2214
OH,2021/09/01,2910
DC,2022/02/14,278
WI,2022/01/09,2389
WA,2021/12/28,1051
MT,2022/02/12,286
PR,2021/08/11,353
KS,2021/08/07,609
AL,2022/01/21,3047
WA,2021/07/29,718
VA,2021/10/04,1782
FL,2021/08/04,12955
PR,2021/12/19,58
HI,2021/07/09,56
WY,2021/11/23,125
WY,2022/01/12,79
WA,2022/02/09,1884
OH,2021/09/05,3105
IA,2022/01/25,937
PR,2021/07/18,85
DE,2021/10/22,191
WA,2021/12/27,951
VT,2021/12/24,60
NJ,2021/07/06,323
MO,2021/07/16,1441
AL,2022/02/16,1731
VT,2021/11/04,55
LA,2021/09/13,1455
IA,2021/11/04,502
OK,2021/11/25,554
VT,2021/07/25,3
FL,2021/07/04,2240
ND,2021/09/04,153
AK,2021/09/24,223
NV,2022/01/18,1909
CT,2021/11/13,279
NC,2021/10/17,2018
AK,2021/10/25,234
DE,2021/11/21,183
DC,2021/07/20,59
OH,2021/12/07,4653
VI,2021/08/20,33
ME,2021/09/11,184
MN,2021/12/12,1736
MN,2022/01/27,1593
CA,2021/11/27,3454
SD,2021/09/03,228
NJ,2021/11/18,825
MI,2022/01/16,4741
NH,2021/10/09,143
WY,2021/10/01,219
AK,2022/01/24,152
VT,2022/02/12,79
IL,2021/07/04,436
VT,2021/12/13,78
PA,2022/02/01,4840
RI,2021/11/01,75
LA,2021/11/29,221
KS,2021/07/11,204
VI,2021/08/17,34
SC,2021/12/12,537
MA,2021/09/27,523
MO,2021/12/19,2058
IN,2022/01/03,3063
VI,2022/01/08,20
WI,2021/07/29,243
UT,2021/11/01,526
AL,2021/10/26,672
KY,2021/12/06,1165
DE,2022/01/19,687
WV,2021/11/24,567
OR,2021/08/29,1241
DC,2021/10/01,152
OR,2021/09/26,946
OH,2021/11/10,2852
OH,2021/09/26,4122
OK,2021/10/14,804
UT,2021/09/15,547
OR,2021/11/23,543
MD,2022/02/07,1389
WY,2021/12/01,118
FL,2021/10/03,4645
NJ,2021/08/23,1032
FL,2021/08/10,15557
UT,2021/07/03,221
CO,2021/09/02,925
VI,2021/07/24,21
AK,2021/09/26,212
RI,2022/02/07,204
WI,2021/07/21,189
SC,2022/02/11,1505
NC,2021/09/03,3699
RI,2021/09/21,110
MA,2022/02/15,834
NE,2021/12/16,621
OH,2021/12/14,5130
KY,2021/12/28,1530
AZ,2021/12/15,2719
NE,2021/10/29,497
TX,2022/01/07,10736
AK,2021/10/24,245
ME,2022/01/16,428
WV,2021/12/20,636
WI,2021/08/25,906
MS,2021/08/13,1634
TN,2022/02/13,2556
AR,2021/10/12,604
VA,2021/11/26,969
VI,2021/12/31,10
HI,2021/12/23,76
DE,2021/07/01,28
ME,2021/12/25,354
SC,2021/10/07,1418
NH,2022/01/11,418
NJ,2021/12/03,1173
WY,2021/07/15,59
MD,2021/08/17,794
WV,2021/09/24,1105
AL,2021/11/25,366
MT,2021/08/23,259
VI,2021/08/15,38
HI,2021/08/05,182
MT,2021/09/16,388
IL,2021/10/04,1713
VI,2021/10/06,7
AK,2021/12/13,68
IL,2021/12/03,2664
MO,2021/11/03,1041
WV,2022/01/19,1068
ME,2021/08/20,115
VI,2021/09/08,5
ID,2021/09/04,563
FL,2021/10/02,4836
VI,2021/10/20,5
NV,2021/06/28,376
MA,2021/08/02,226
DC,2021/12/27,421
WI,2021/09/14,1110
WY,2021/08/19,141
MI,2021/08/11,858
CO,2021/11/10,1543
GA,2021/09/05,6268
DC,2021/09/02,133
MT,2022/01/13,203
NE,2021/09/02,378
TX,2021/09/12,13708
MI,2021/09/19,1502
NM,2021/12/15,751
ID,2021/09/22,778
KY,2021/10/23,1069
AR,2021/11/21,419
AS,2021/09/07,0
OR,2021/12/24,468
AR,2021/07/31,1099
MS,2021/07/16,415
OK,2022/02/11,1497
OH,2021/08/06,1289
CO,2021/09/27,1029
NH,2022/01/17,429
NH,2021/10/04,124
GA,2021/09/03,6458
PR,2021/08/21,536
IN,2021/08/15,1492
VI,2022/01/28,25
SD,2021/09/28,205
HI,2021/07/24,77
OR,2022/01/18,1105
ME,2021/08/25,152
SC,2021/08/17,1748
