timepoint_id,sample_id,model_0/beta_param,model_0/gamma_param,model_1/beta_param,model_1/gamma_param,model_1/delta_param,model_1/alpha_param,model_1/epsilon_param,model_1/zeta_param,model_1/lambda_param,model_1/eta_param,model_1/rho_param,model_1/theta_param,model_1/kappa_param,model_1/mu_param,model_1/nu_param,model_1/xi_param,model_1/tau_param,model_1/sigma_param,model_0_weight,model_1_weight,I_sol,R_sol,S_sol,timepoint_days
1,24,0.027808310464024544,0.14470194280147552,0.011764575727283955,0.4754723012447357,0.010560759343206882,0.6423097252845764,0.1574280709028244,0.14028197526931763,0.0293959341943264,0.10387561470270157,0.035177845507860184,0.3957602083683014,0.01762881502509117,0.01733231171965599,0.025364408269524574,0.01808994449675083,0.010075819678604603,0.019002554938197136,0.3473203182220459,0.6526796817779541,0.31294405460357666,0.04752464219927788,999.9866333007812,1.0
2,24,0.027808310464024544,0.14470194280147552,0.011764575727283955,0.4754723012447357,0.010560759343206882,0.6423097252845764,0.1574280709028244,0.14028197526931763,0.0293959341943264,0.10387561470270157,0.035177845507860184,0.3957602083683014,0.01762881502509117,0.01733231171965599,0.025364408269524574,0.01808994449675083,0.010075819678604603,0.019002554938197136,0.3473203182220459,0.6526796817779541,0.28105247020721436,0.08987211436033249,999.976318359375,2.0
3,24,0.027808310464024544,0.14470194280147552,0.011764575727283955,0.4754723012447357,0.010560759343206882,0.6423097252845764,0.1574280709028244,0.14028197526931763,0.0293959341943264,0.10387561470270157,0.035177845507860184,0.3957602083683014,0.01762881502509117,0.01733231171965599,0.025364408269524574,0.01808994449675083,0.010075819678604603,0.019002554938197136,0.3473203182220459,0.6526796817779541,0.2539428770542145,0.12764784693717957,999.9654541015625,3.0
4,24,0.027808310464024544,0.14470194280147552,0.011764575727283955,0.4754723012447357,0.010560759343206882,0.6423097252845764,0.1574280709028244,0.14028197526931763,0.0293959341943264,0.10387561470270157,0.035177845507860184,0.3957602083683014,0.01762881502509117,0.01733231171965599,0.025364408269524574,0.01808994449675083,0.010075819678604603,0.019002554938197136,0.3473203182220459,0.6526796817779541,0.23172612488269806,0.16140730679035187,999.9544067382812,4.0
5,24,0.027808310464024544,0.14470194280147552,0.011764575727283955,0.4754723012447357,0.010560759343206882,0.6423097252845764,0.1574280709028244,0.14028197526931763,0.0293959341943264,0.10387561470270157,0.035177845507860184,0.3957602083683014,0.01762881502509117,0.01733231171965599,0.025364408269524574,0.01808994449675083,0.010075819678604603,0.019002554938197136,0.3473203182220459,0.6526796817779541,51.15044021606445,216.83746337890625,732.3595581054688,50.0
0,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,0.6458509564399719,8.234577950072541e-12,999.9987182617188,0.0
1,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,0.584686279296875,0.0783412903547287,999.9820556640625,1.0
2,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,0.5295985341072083,0.14919492602348328,999.9654541015625,2.0
3,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,0.4800870716571808,0.2132885754108429,999.951171875,3.0
4,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,0.43572545051574707,0.27128246426582336,999.9374389648438,4.0
5,25,0.02689940109848976,0.12769731879234314,0.011923219077289104,0.38651448488235474,0.010251767933368683,0.5514888763427734,0.18227146565914154,0.14938966929912567,0.03013593517243862,0.1391172856092453,0.029584135860204697,0.3634086549282074,0.015245187096297741,0.02007468417286873,0.029038842767477036,0.01971871219575405,0.010783033445477486,0.01724414899945259,0.6445416808128357,0.3554583191871643,79.46241760253906,51.53310775756836,869.649169921875,50.0
0,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,0.7761270999908447,9.985105624277235e-12,999.9992065429688,0.0
1,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,0.7016164064407349,0.09495425969362259,999.978515625,1.0
2,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,0.6344209313392639,0.18075396120548248,999.9600219726562,2.0
3,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,0.5738765597343445,0.25828874111175537,999.943359375,3.0
4,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,0.5193947553634644,0.32836398482322693,999.9275512695312,4.0
5,26,0.027199547737836838,0.12875229120254517,0.010875122621655464,0.4531617760658264,0.011219674721360207,0.5125754475593567,0.18550950288772583,0.11663428694009781,0.036015868186950684,0.13400641083717346,0.031036723405122757,0.33090609312057495,0.019265655428171158,0.016229767352342606,0.027927976101636887,0.013949267566204071,0.009598751552402973,0.019275501370429993,0.7752994298934937,0.22470057010650635,59.153499603271484,27.011173248291016,914.610595703125,50.0
0,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,0.4294951260089874,6.567256287393075e-12,999.9979248046875,0.0
1,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,0.38013672828674316,0.061720110476017,999.9848022460938,1.0
2,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,0.3373399078845978,0.116178959608078,999.973876953125,2.0
3,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,0.30068838596343994,0.16426227986812592,999.96240234375,3.0
4,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,0.2699901759624481,0.20676372945308685,999.9505615234375,4.0
5,27,0.02745380438864231,0.15352404117584229,0.011715183034539223,0.5145808458328247,0.01286281831562519,0.5987141132354736,0.14310841262340546,0.10554742813110352,0.027585532516241074,0.11405903846025467,0.028689641505479813,0.3291870355606079,0.015461820177733898,0.014850632287561893,0.027075398713350296,0.013883491978049278,0.011692041531205177,0.014271805062890053,0.42738598585128784,0.5726140141487122,57.57960510253906,171.19056701660156,771.656982421875,50.0
0,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,0.9664070010185242,1.098749563555046e-11,999.9998779296875,0.0
1,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,0.8856703042984009,0.1052158921957016,999.9752197265625,1.0
2,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,0.8116933703422546,0.20163683593273163,999.9517211914062,2.0
3,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,0.7439186573028564,0.28999897837638855,999.932373046875,3.0
4,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,0.6818312406539917,0.37097668647766113,999.9134521484375,4.0
5,28,0.026423132047057152,0.11370532214641571,0.01117565669119358,0.4606793224811554,0.012264358811080456,0.4633816182613373,0.17748895287513733,0.14665178954601288,0.027555005624890327,0.1337910294532776,0.029550869017839432,0.36020195484161377,0.020001864060759544,0.017223156988620758,0.02535318396985531,0.020315872505307198,0.01012478582561016,0.015126739628612995,0.9662827849388123,0.033717215061187744,6.393232345581055,2.8106260299682617,991.762451171875,50.0
0,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,0.8269971013069153,9.000668266256895e-12,999.9993896484375,0.0
1,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,0.7621068954467773,0.08641423285007477,999.977783203125,1.0
2,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,0.7024074792861938,0.16602614521980286,999.9578247070312,2.0
3,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,0.6475185751914978,0.23937532305717468,999.9396362304688,3.0
4,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,0.5970920324325562,0.3069608509540558,999.9222412109375,4.0
5,29,0.026771213859319687,0.10889393091201782,0.010560516268014908,0.43484848737716675,0.010642346926033497,0.5037224888801575,0.18736788630485535,0.1086866706609726,0.03279751539230347,0.14042264223098755,0.03851831331849098,0.44055601954460144,0.01590157300233841,0.01897672563791275,0.0229945071041584,0.0173848457634449,0.01172693446278572,0.01505989395081997,0.8263575434684753,0.17364245653152466,41.4393196105957,15.936765670776367,943.4503784179688,50.0
0,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,0.9209808111190796,1.319529208121395e-11,999.9996948242188,0.0
1,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,0.8198815584182739,0.12455853074789047,999.975341796875,1.0
2,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,0.7299705743789673,0.23542538285255432,999.955322265625,2.0
3,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,0.6500440835952759,0.3341090977191925,999.9365844726562,3.0
4,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,0.5790449380874634,0.42195409536361694,999.9180297851562,4.0
5,30,0.026817291975021362,0.1433085948228836,0.009807449765503407,0.435628741979599,0.009620311670005322,0.6053223609924316,0.1937728077173233,0.1266573965549469,0.03532914072275162,0.1269097924232483,0.035235803574323654,0.42741578817367554,0.01425883173942566,0.019152183085680008,0.022112052887678146,0.015937037765979767,0.011601471342146397,0.013784597627818584,0.9206886887550354,0.0793113112449646,11.610872268676758,18.92620849609375,970.384033203125,50.0
0,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,0.24042688310146332,4.14009018040451e-12,999.9971923828125,0.0
1,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,0.20959438383579254,0.03852081298828125,999.9891967773438,1.0
2,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,0.18399378657341003,0.07183683663606644,999.9817504882812,2.0
3,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,0.16339856386184692,0.10070626437664032,999.9738159179688,3.0
4,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,0.14784754812717438,0.12580320239067078,999.9638671875,4.0
5,31,0.02607860416173935,0.17382881045341492,0.012970369309186935,0.37032434344291687,0.009354845620691776,0.6547328233718872,0.18006937205791473,0.10948473960161209,0.03450779989361763,0.14115263521671295,0.029887475073337555,0.3187157213687897,0.01766820251941681,0.01623668521642685,0.024721557274460793,0.015878116711974144,0.010474641807377338,0.01694970391690731,0.23761877417564392,0.7623811960220337,58.49903106689453,232.81126403808594,708.9273681640625,50.0
0,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,0.7354950308799744,1.2292260091750773e-11,999.9990234375,0.0
1,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,0.6402512788772583,0.11473991721868515,999.9794921875,1.0
2,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,0.5575394630432129,0.2145557701587677,999.9628295898438,2.0
3,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,0.4857712388038635,0.3013988435268402,999.9476318359375,3.0
4,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,0.4235737919807434,0.37696558237075806,999.9338989257812,4.0
5,32,0.02777780219912529,0.16730156540870667,0.012548345141112804,0.38746002316474915,0.010460490360856056,0.5115518569946289,0.17633339762687683,0.1428668200969696,0.03821311891078949,0.13198637962341309,0.030201781541109085,0.4347530007362366,0.014333254657685757,0.02000768668949604,0.027537167072296143,0.01969977281987667,0.010850533843040466,0.015185173600912094,0.7345171570777893,0.2654828429222107,56.82804870605469,20.461139678955078,923.4454345703125,50.0
0,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,0.9706121683120728,1.1131420438181827e-11,999.9998779296875,0.0
1,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,0.8893086910247803,0.10658152401447296,999.9744262695312,1.0
2,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,0.8148360848426819,0.20423075556755066,999.9513549804688,2.0
3,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,0.7466291785240173,0.2936971187591553,999.9302368164062,3.0
4,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,0.6841702461242676,0.37566739320755005,999.9107055664062,4.0
5,33,0.027173615992069244,0.11469411104917526,0.009472665376961231,0.45966798067092896,0.00968462135642767,0.4937950670719147,0.13998283445835114,0.14171037077903748,0.028470970690250397,0.1136273518204689,0.03421368449926376,0.35552966594696045,0.01992970146238804,0.01840883120894432,0.029445786029100418,0.016606565564870834,0.01158611848950386,0.020108532160520554,0.9705035090446472,0.029496490955352783,7.699732780456543,5.677377700805664,987.5934448242188,50.0
0,34,0.02663993649184704,0.10673855990171432,0.011008822359144688,0.5222231149673462,0.010952026583254337,0.5611166954040527,0.18182463943958282,0.13609163463115692,0.028335876762866974,0.1438092142343521,0.036711931228637695,0.4060831069946289,0.015266364440321922,0.016807828098535538,0.029679691419005394,0.013865993358194828,0.011943803168833256,0.016449715942144394,0.8566762208938599,0.14332377910614014,0.8572041392326355,9.14557752446088e-12,999.9994506835938,0.0
1,34,0.02663993649184704,0.10673855990171432,0.011008822359144688,0.5222231149673462,0.010952026583254337,0.5611166954040527,0.18182463943958282,0.13609163463115692,0.028335876762866974,0.1438092142343521,0.036711931228637695,0.4060831069946289,0.015266364440321922,0.016807828098535538,0.029679691419005394,0.013865993358194828,0.011943803168833256,0.016449715942144394,0.8566762208938599,0.14332377910614014,0.7915160059928894,0.08789217472076416,999.97705078125,1.0
2,34,0.02663993649184704,0.10673855990171432,0.011008822359144688,0.5222231149673462,0.010952026583254337,0.5611166954040527,0.18182463943958282,0.13609163463115692,0.028335876762866974,0.1438092142343521,0.036711931228637695,0.4060831069946289,0.015266364440321922,0.016807828098535538,0.029679691419005394,0.013865993358194828,0.011943803168833256,0.016449715942144394,0.8566762208938599,0.14332377910614014,0.730985701084137,0.1690276563167572,999.9566040039062,2.0
3,34,0.02663993649184704,0.10673855990171432,0.011008822359144688,0.5222231149673462,0.010952026583254337,0.5611166954040527,0.18182463943958282,0.13609163463115692,0.028335876762866974,0.1438092142343521,0.036711931228637695,0.4060831069946289,0.015266364440321922,0.016807828098535538,0.029679691419005394,0.013865993358194828,0.011943803168833256,0.016449715942144394,0.8566762208938599,0.14332377910614014,0.6752590537071228,0.24393078684806824,999.9376220703125,3.0
4,34,0.02663993649184704,0.10673855990171432,0.011008822359144688,0.5222231149673462,0.010952026583254337,0.5611166954040527,0.18182463943958282,0.13609163463115692,0.028335876762866974,0.1438092142343521,0.036711931228637695,0.4060831069946289,0.015266364440321922,0.016807828098535538,0.029679691419005394,0.013865993358194828,0.011943803168833256,0.016449715942144394,0.8566762208938599,0.14332377910614014,0.6240238547325134,0.31308701634407043,999.9196166992188,4.0
