timepoint_id,sample_id,model_0/beta_param,model_0/gamma_param,model_1/beta_param,model_1/gamma_param,model_1/delta_param,model_1/alpha_param,model_1/epsilon_param,model_1/zeta_param,model_1/lambda_param,model_1/eta_param,model_1/rho_param,model_1/theta_param,model_1/kappa_param,model_1/mu_param,model_1/nu_param,model_1/xi_param,model_1/tau_param,model_1/sigma_param,model_0_weight,model_1_weight,I_sol,R_sol,S_sol,timepoint_days
2,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,0.7629920244216919,0.2615090608596802,999.9539794921875,2.0
3,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,0.6737932562828064,0.36979037523269653,999.9348754882812,3.0
4,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,0.5950639843940735,0.4654034674167633,999.9180297851562,4.0
5,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,6.031198024749756,2.455303192138672,992.4920654296875,40.0
6,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,4.383559226989746,5.24594259262085,991.348876953125,50.0
0,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,0.9544719457626343,1.3453497864357455e-11,999.9998168945312,0.0
1,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,0.8519108295440674,0.12716515362262726,999.9765625,1.0
2,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,0.7603936791419983,0.24065840244293213,999.9530029296875,2.0
3,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,0.6787406206130981,0.3419504463672638,999.9334106445312,3.0
4,4,0.02722158469259739,0.14097008109092712,0.009065679274499416,0.42283549904823303,0.013097763061523438,0.47390955686569214,0.1928977072238922,0.11256156861782074,0.040413256734609604,0.13260161876678467,0.03423112630844116,0.389056921005249,0.019109956920146942,0.017857244238257408,0.02896765246987343,0.018508143723011017,0.011168252676725388,0.019901592284440994,0.9543036222457886,0.04569636285305023,0.6058945655822754,0.4323544204235077,999.9158325195312,4.0
