timepoint_id,sample_id,timepoint_unknown,alpha,beta,delta,epsilon,eta,gamma,kappa,lambda,mu,nu,rho,theta,xi,zeta,tau,sigma,Susceptible,Diagnosed,Infected,Ailing,Recognized,Healed,Threatened,Extinct,TotalInfected,R0
79,1,79.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.1314743608236313,0.0038916515186429024,0.0013604445848613977,0.0004977028002031147,0.15885135531425476,0.4736357629299164,0.17912808060646057,0.051160942763090134,0.3437292277812958,2.3719632625579834
80,1,80.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.1311183124780655,0.0035230990033596754,0.0012834081426262856,0.0004653056967072189,0.15262039005756378,0.47948917746543884,0.17853693664073944,0.05296310409903526,0.3364291191101074,2.3719632625579834
81,1,81.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.13077980279922485,0.003197524230927229,0.0012129910755902529,0.00043628228013403714,0.1466047614812851,0.4852127730846405,0.17779721319675446,0.05475850775837898,0.3292487859725952,2.3719632625579834
82,1,82.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.130457803606987,0.002909537171944976,0.0011483092093840241,0.00041012701694853604,0.14080128073692322,0.49080875515937805,0.1769184172153473,0.05654573440551758,0.3221876621246338,2.3719632625579834
83,1,83.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.13015097379684448,0.002654412528499961,0.0010886278469115496,0.0003864224418066442,0.13520577549934387,0.49628013372421265,0.17591001093387604,0.058323487639427185,0.31524527072906494,2.3719632625579834
84,1,84.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12985871732234955,0.0024280266370624304,0.0010333348764106631,0.00036482285941019654,0.1298142820596695,0.5016294121742249,0.1747811734676361,0.060090404003858566,0.30842164158821106,2.3719632625579834
85,1,85.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12957994639873505,0.0022267720196396112,0.0009819152764976025,0.0003450406657066196,0.12462180107831955,0.5068589448928833,0.17353999614715576,0.06184545159339905,0.30171552300453186,2.3719632625579834
86,1,86.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12931405007839203,0.0020475054625421762,0.0009339381940662861,0.0003268384316470474,0.11962330341339111,0.5119723081588745,0.1721952259540558,0.06358731538057327,0.2951267957687378,2.3719632625579834
87,1,87.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12906035780906677,0.001887480728328228,0.0008890398894436657,0.0003100169124081731,0.11481354385614395,0.5169691443443298,0.1707548052072525,0.0653153732419014,0.2886548936367035,2.3719632625579834
88,1,88.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.1288183182477951,0.0017443103715777397,0.0008469095919281244,0.00029440983780659735,0.11018691211938858,0.5218536853790283,0.16922615468502045,0.06702828407287598,0.2822986841201782,2.3719632625579834
89,1,89.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12858669459819794,0.001615916728042066,0.000807281699962914,0.00027987753855995834,0.1057380884885788,0.5266302227973938,0.16761627793312073,0.06872548907995224,0.2760574519634247,2.3719632625579834
90,1,90.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12836527824401855,0.001500482321716845,0.0007699310081079602,0.0002663018531166017,0.10146120935678482,0.5312983989715576,0.16593238711357117,0.07040604203939438,0.26993030309677124,2.3719632625579834
91,1,91.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.128154456615448,0.0013964383397251368,0.0007346628117375076,0.0002535852836444974,0.09735094010829926,0.5358599424362183,0.1641806811094284,0.07206929475069046,0.2639163136482239,2.3719632625579834
92,1,92.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12795262038707733,0.001302408636547625,0.0007013059803284705,0.00024164080969057977,0.0934014543890953,0.5403190851211548,0.16236762702465057,0.07371463626623154,0.258014440536499,2.3719632625579834
93,1,93.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12775954604148865,0.0012171942507848144,0.000669711094815284,0.00023039686493575573,0.08960741013288498,0.5446755290031433,0.16049884259700775,0.07534127682447433,0.25222355127334595,2.3719632625579834
94,1,94.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12757514417171478,0.0011397640919312835,0.0006397501565515995,0.00021979096345603466,0.08596333861351013,0.5489336848258972,0.15858016908168793,0.0769488513469696,0.2465428113937378,2.3719632625579834
95,1,95.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12739846110343933,0.0010692122159525752,0.0006113048875704408,0.00020976959785912186,0.08246365934610367,0.5530939102172852,0.15661674737930298,0.0785369798541069,0.2409707009792328,2.3719632625579834
96,1,96.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12722966074943542,0.0010047483956441283,0.0005842752871103585,0.0002002856053877622,0.07910345494747162,0.5571593642234802,0.15461365878582,0.08010509610176086,0.23550641536712646,2.3719632625579834
97,1,97.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12706808745861053,0.0009456896223127842,0.0005585684557445347,0.00019129796419292688,0.075877346098423,0.561130702495575,0.15257544815540314,0.08165277540683746,0.2301483452320099,2.3719632625579834
98,1,98.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12691354751586914,0.0008914348436519504,0.0005341019132174551,0.0001827708474593237,0.07278049737215042,0.5650113224983215,0.15050683915615082,0.08317980915307999,0.224895641207695,2.3719632625579834
99,1,99.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12676562368869781,0.0008414645562879741,0.0005108010373078287,0.00017467199359089136,0.06980802118778229,0.5688033103942871,0.14841203391551971,0.08468592911958694,0.21974699199199677,2.3719632625579834
100,1,100.0,0.5702751874923706,0.01107123401015997,0.010895505547523499,0.1697535663843155,0.1260823905467987,0.45778724551200867,0.016949450597167015,0.033952414989471436,0.01694081537425518,0.027141304686665535,0.033994849771261215,0.3739859461784363,0.017027484253048897,0.12402087450027466,0.010076450183987617,0.016905462369322777,0.12662409245967865,0.0007953150197863579,0.0004885959206148982,0.00016697270621079952,0.06695511192083359,0.5725047588348389,0.1462944597005844,0.08617066591978073,0.21470046043395996,2.3719632625579834
0,2,0.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999963045120239,3.3333333249174757e-07,3.3333333249174757e-06,1.666666626931601e-08,3.333333253863202e-08,0.0,0.0,0.0,3.7166666970733786e-06,2.3746187686920166
1,2,1.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999931454658508,8.934595143728075e-07,4.355942564870929e-06,4.042946102345013e-07,1.8317633987408044e-07,1.563021641004525e-07,6.04337913046038e-09,2.1321663185025486e-11,5.8429163800610695e-06,2.3746187686920166
2,2,2.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999911189079285,1.5727358686490334e-06,5.864858849236043e-06,7.940794262140116e-07,5.392593607211893e-07,3.8749655573155906e-07,2.5164151651324573e-08,1.6308498995698528e-10,8.79609797266312e-06,2.3746187686920166
3,2,3.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.999987781047821,2.4423279683105648e-06,8.012814760149922e-06,1.2417275456755306e-06,1.1235117653995985e-06,7.222805606943439e-07,6.325224433112453e-08,5.835714134150294e-10,1.288363455387298e-05,2.3746187686920166
4,2,4.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999803900718689,3.5939815461460967e-06,1.1023993465641979e-05,1.8060384263662854e-06,1.985133394555305e-06,1.200373844767455e-06,1.280185415453161e-07,1.5077947779218448e-09,1.8537166397436522e-05,2.3746187686920166
5,2,5.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999723434448242,5.147928732185392e-06,1.5216034626064356e-05,2.5527397156110965e-06,3.2068892323877662e-06,1.876224700936291e-06,2.296758481179495e-07,3.2477354139359704e-09,2.635326745803468e-05,2.3746187686920166
6,2,6.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999600052833557,7.26851112631266e-06,2.1037467377027497e-05,3.565417955542216e-06,4.912784334010212e-06,2.825794354066602e-06,3.8224874288061983e-07,6.237529603936309e-09,3.716643186635338e-05,2.3746187686920166
7,2,7.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999434351921082,1.0179925993725192e-05,2.9108217859175056e-05,4.954942141921492e-06,7.2780539994710125e-06,4.153644567850279e-06,6.049053808965255e-07,1.107132430178126e-08,5.2126044465694577e-05,2.3746187686920166
8,2,8.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9999212026596069,1.4191691661835648e-05,4.0291848563356325e-05,6.8712779466295615e-06,1.0550482329563238e-05,6.005035174894147e-06,9.241570069207228e-07,1.857053177900525e-08,7.282945443876088e-05,2.3746187686920166
9,2,9.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9998897910118103,1.973085818463005e-05,5.578339550993405e-05,9.520244930172339e-06,1.507458455307642e-05,8.580860594520345e-06,1.3766090205535875e-06,2.986565661444729e-08,0.00010148568981094286,2.3746187686920166
10,2,10.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9998465180397034,2.7388396119931713e-05,7.72397470427677e-05,1.318591421295423e-05,2.132954068656545e-05,1.2159644938947167e-05,2.012968707276741e-06,4.65184051279266e-08,0.00014115656085778028,2.3746187686920166
11,2,11.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9997867345809937,3.798160469159484e-05,0.00010695325909182429,1.8260461729369126e-05,2.9979386454215273e-05,1.7126814782386646e-05,2.903387212427333e-06,7.068400265097807e-08,0.00019607810827437788,2.3746187686920166
12,2,12.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9997031688690186,5.264160063234158e-05,0.00014809746062383056,2.528653021727223e-05,4.194445500615984e-05,2.401618257863447e-05,4.145019374846015e-06,1.053415559226778e-07,0.0002721150522120297,2.3746187686920166
13,2,13.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9995883703231812,7.293376256711781e-05,0.00020506350847426802,3.501475293887779e-05,5.849969238624908e-05,3.356680826982483e-05,5.87241356697632e-06,1.546113992390019e-07,0.0003773841308429837,2.3746187686920166
14,2,14.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9994298815727234,0.0001010238120215945,0.00028392422245815396,4.848363096243702e-05,8.141001308104023e-05,4.680169149651192e-05,8.27184794616187e-06,2.2419197875933605e-07,0.0005231134709902108,2.3746187686920166
15,2,15.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9992098212242126,0.0001399072934873402,0.0003930716193281114,6.712914910167456e-05,0.00011311829439364374,6.513639527838677e-05,1.1601196092669852e-05,3.219679456378799e-07,0.0007248275796882808,2.3746187686920166
16,2,16.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9989051222801208,0.00019372589304111898,0.000544096517842263,9.293623588746414e-05,0.00015700497897341847,9.052932728081942e-05,1.6217432857956737e-05,4.588507351854787e-07,0.001003981102257967,2.3746187686920166
17,2,17.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9984834790229797,0.00026820198399946094,0.000752987980376929,0.00012864641030319035,0.00021774564811494201,0.00012568831152748317,2.2614509362028912e-05,6.499399773929326e-07,0.001390196499414742,2.3746187686920166
18,2,18.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9979006052017212,0.00037123478250578046,0.0010417676530778408,0.0001780421007424593,0.00030180352041497827,0.0001743552420521155,3.147575262119062e-05,9.161303751170635e-07,0.0019243237329646945,2.3746187686920166
19,2,19.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9970942139625549,0.0005137143889442086,0.0014407002599909902,0.0002463344135321677,0.0004181069671176374,0.00024169639800675213,4.3745949369622394e-05,1.2863321217082557e-06,0.0026626018807291985,2.3746187686920166
20,2,20.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.995980978012085,0.0007106287521310151,0.001991256373003125,0.00034068699460476637,0.0005789754213765264,0.0003348358441144228,6.073044642107561e-05,1.8005282527155941e-06,0.003682277863845229,2.3746187686920166
21,2,21.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9944449067115784,0.000982550554908812,0.0027500223368406296,0.0004709211643785238,0.0008013872429728508,0.00046357890823855996,8.42311856104061e-05,2.5140068373730173e-06,0.0050891125574707985,2.3746187686920166
22,2,22.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9923279285430908,0.0013576291967183352,0.003793753683567047,0.0006504470366053283,0.0011086880695074797,0.000641395163256675,0.00011673231347231194,3.5031519018957624e-06,0.007027250248938799,2.3746187686920166
23,2,23.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9894174933433533,0.0018741899402812123,0.005225743632763624,0.00089747499441728,0.0015328989829868078,0.0008867211290635169,0.00016165239503607154,4.87341139887576e-06,0.00969196017831564,2.3746187686920166
24,2,24.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9854233264923096,0.002584082307294011,0.007183304522186518,0.0012365386355668306,0.0021177749149501324,0.0012246816186234355,0.00022368466306943446,6.770221716578817e-06,0.01334538497030735,2.3746187686920166
25,2,25.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9799653887748718,0.0035567835438996553,0.009846211411058903,0.0017003430984914303,0.00292278197593987,0.001689308905042708,0.0003092489787377417,9.393710570293479e-06,0.0183353703469038,2.3746187686920166
26,2,26.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.972545325756073,0.004884230438619852,0.013444126583635807,0.002331823343411088,0.004028195049613714,0.0023263089824467897,0.0004270914650987834,1.3018795470998157e-05,0.025115467607975006,2.3746187686920166
27,2,27.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9625217318534851,0.0066858758218586445,0.018260693177580833,0.003186131129041314,0.005541260354220867,0.00319634354673326,0.0005890438333153725,1.802183032850735e-05,0.0342630036175251,2.3746187686920166
28,2,28.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9491087198257446,0.009113023057579994,0.024628499522805214,0.004331937525421381,0.007603371050208807,0.004378636833280325,0.0008109810296446085,2.4915902031352744e-05,0.04648780822753906,2.3746187686920166
29,2,29.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.9313725829124451,0.012350383214652538,0.03290635347366333,0.005850942339748144,0.010397439822554588,0.00597442826256156,0.001113956910558045,3.439642387093045e-05,0.06261907517910004,2.3746187686920166
30,2,30.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.908290684223175,0.016611658036708832,0.04342787340283394,0.007833701558411121,0.014154079370200634,0.008109193295240402,0.0015254529425874352,4.739879659609869e-05,0.0835527628660202,2.3746187686920166
31,2,31.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.8788643479347229,0.022124314680695534,0.05641007423400879,0.010369534604251385,0.019153835251927376,0.010932154022157192,0.002080608159303665,6.516830762848258e-05,0.11013835668563843,2.3746187686920166
32,2,32.0,0.5718839168548584,0.011065096594393253,0.011008132249116898,0.17227840423583984,0.12451989948749542,0.4540697932243347,0.01683126948773861,0.03427417203783989,0.01702648028731346,0.02717972733080387,0.03395574167370796,0.36831384897232056,0.017073223367333412,0.12424685060977936,0.009930601343512535,0.017148230224847794,0.8423077464103699,0.029098762199282646,0.07182103395462036,0.013528046198189259,0.025721464306116104,0.014610926620662212,0.00282313022762537,8.934142533689737e-05,0.14299243688583374,2.3746187686920166
